product_id,product_brand,product_model,product_body_type,product_transmission_type,product_year,product_description,product_price,user_id
559,volkswagen,golf,Coupe,at,1999,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,732600000,62
560,toyota,ractis,Pickup,at,2009,Mobil ini hemat bahan bakar dan ramah lingkungan.,734500000,89
561,toyota,mark x,Pickup,at,2005,Mobil ini andal dan aman dengan fitur canggih.,734500000,1
562,toyota,gaia,SUV,at,1999,Mobil ini kompak dan lincah dengan manuver yang mudah.,736400000,81
563,toyota,passo,Minivan,at,2011,Mobil ini andal dan aman dengan fitur canggih.,736400000,39
564,toyota,vitz,Wagon,at,2008,Mobil ini kompak dan lincah dengan manuver yang mudah.,736400000,90
565,toyota,alphard,Minivan,at,2003,Mobil ini elegan dan mewah dengan desain yang menawan.,737400000,65
566,mazda,demio,Wagon,at,2011,Mobil ini modern dan futuristik dengan teknologi terbaru.,737400000,90
567,mitsubishi,pajero mini,Sedan,at,2003,Mobil ini tangguh dan handal untuk segala medan.,737400000,55
568,toyota,raum,Hatchback,at,2005,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,737400000,97
569,toyota,vitz,Van,at,2006,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,737400000,43
570,suzuki,swift,Wagon,at,2007,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,737400000,44
571,suzuki,swift,SUV,at,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,737400000,95
572,toyota,passo,Convertible,at,2011,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,737400000,43
573,suzuki,swift,Crossover,at,2005,Mobil ini luas dan nyaman untuk perjalanan jauh.,737400000,41
574,toyota,passo,Minivan,at,2011,Mobil ini kompak dan lincah dengan manuver yang mudah.,737400000,4
575,toyota,vitz,Van,at,2007,Mobil ini modern dan futuristik dengan teknologi terbaru.,737400000,100
576,toyota,corolla spacio,Van,at,2005,Mobil ini andal dan aman dengan fitur canggih.,737400000,90
577,toyota,corolla spacio,Wagon,at,2002,Mobil ini hemat bahan bakar dan ramah lingkungan.,737400000,70
578,toyota,passo,Van,at,2011,Mobil ini kompak dan lincah dengan manuver yang mudah.,737400000,5
579,toyota,caldina,Crossover,at,2004,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,737400000,33
580,nissan,cube cubic,Convertible,at,2007,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,737400000,95
581,mazda,tribute,Coupe,at,2003,Mobil ini hemat bahan bakar dan ramah lingkungan.,741200000,8
582,toyota,alphard g,Crossover,at,2003,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,742100000,23
583,honda,fit hybrid,Wagon,at,2011,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,742100000,48
584,honda,fit,MPV,at,2011,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,742100000,33
585,honda,fit,Wagon,at,2010,Mobil ini elegan dan mewah dengan desain yang menawan.,742100000,73
586,toyota,sienta,Pickup,at,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,742100000,1
587,mazda,verisa,Crossover,at,2005,Mobil ini elegan dan mewah dengan desain yang menawan.,742100000,16
588,toyota,raum,MPV,at,2009,Mobil ini modern dan futuristik dengan teknologi terbaru.,745000000,89
589,toyota,passo,Wagon,at,2004,Mobil ini tangguh dan handal untuk segala medan.,746000000,53
590,toyota,passo,Van,at,2006,Mobil ini luas dan nyaman untuk perjalanan jauh.,746000000,88
591,toyota,passo,Hatchback,at,2006,Mobil ini andal dan aman dengan fitur canggih.,746000000,57
592,toyota,passo,Wagon,at,2004,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,746000000,72
593,honda,fit,SUV,at,2011,Mobil ini kompak dan lincah dengan manuver yang mudah.,751700000,15
594,suzuki,swift,SUV,at,2000,Mobil ini elegan dan mewah dengan desain yang menawan.,751700000,11
595,honda,fit hybrid,SUV,at,2011,Mobil ini hemat bahan bakar dan ramah lingkungan.,751700000,22
596,nissan,tiida,Hatchback,at,2007,Mobil ini tangguh dan handal untuk segala medan.,751700000,17
597,suzuki,swift,Van,at,2010,Mobil ini andal dan aman dengan fitur canggih.,751700000,87
598,honda,fit,Crossover,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,751700000,58
599,honda,fit,MPV,at,2006,Mobil ini elegan dan mewah dengan desain yang menawan.,751700000,71
600,toyota,ractis,SUV,at,2005,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,751700000,46
601,honda,fit,Van,at,2003,Mobil ini andal dan aman dengan fitur canggih.,751700000,8
602,honda,fit,Minivan,at,2007,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,751700000,62
603,honda,fit,Minivan,at,2003,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,751700000,56
604,honda,fit,Minivan,at,2005,Mobil ini luas dan nyaman untuk perjalanan jauh.,751700000,22
605,honda,fit,Coupe,at,2003,Mobil ini luas dan nyaman untuk perjalanan jauh.,751700000,74
606,honda,fit,SUV,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,751700000,47
607,honda,fit,Minivan,at,2006,Mobil ini modern dan futuristik dengan teknologi terbaru.,751700000,77
608,honda,fit,Crossover,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,751700000,66
609,honda,fit,Hatchback,at,2006,Mobil ini tangguh dan handal untuk segala medan.,751700000,35
610,honda,fit,Van,at,2003,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,751700000,4
611,honda,fit,MPV,at,2005,Mobil ini andal dan aman dengan fitur canggih.,751700000,38
612,honda,fit,Hatchback,at,2007,Mobil ini tangguh dan handal untuk segala medan.,751700000,91
613,honda,fit,Convertible,at,2006,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,751700000,19
614,honda,fit,Coupe,at,2009,Mobil ini elegan dan mewah dengan desain yang menawan.,751700000,2
615,mazda,verisa,Convertible,at,2007,Mobil ini hemat bahan bakar dan ramah lingkungan.,751700000,77
616,honda,fit,Coupe,at,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,751700000,93
617,honda,fit,Crossover,at,2006,Mobil ini luas dan nyaman untuk perjalanan jauh.,751700000,61
618,honda,fit,Coupe,at,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,751700000,50
619,honda,fit,SUV,at,2007,Mobil ini tangguh dan handal untuk segala medan.,751700000,99
620,honda,fit,Pickup,at,2007,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,751700000,39
621,honda,fit,Minivan,at,2005,Mobil ini andal dan aman dengan fitur canggih.,751700000,88
622,honda,fit,SUV,at,2006,Mobil ini andal dan aman dengan fitur canggih.,751700000,9
623,honda,fit,Wagon,at,2006,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,751700000,91
624,honda,fit,Crossover,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,751700000,74
625,honda,fit,MPV,at,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,751700000,15
626,honda,fit,Minivan,at,2003,Mobil ini luas dan nyaman untuk perjalanan jauh.,751700000,19
627,honda,fit,Pickup,at,2005,Mobil ini elegan dan mewah dengan desain yang menawan.,751700000,55
628,honda,fit,Crossover,at,2002,Mobil ini kompak dan lincah dengan manuver yang mudah.,751700000,2
629,honda,fit,Van,at,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,751700000,73
630,honda,fit,Sedan,at,2005,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,751700000,12
631,honda,fit,Convertible,at,2005,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,751700000,98
632,honda,fit,SUV,at,2005,Mobil ini luas dan nyaman untuk perjalanan jauh.,751700000,22
633,honda,fit,MPV,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,751700000,75
634,honda,fit,Convertible,at,2005,Mobil ini elegan dan mewah dengan desain yang menawan.,751700000,28
635,mazda,premacy,Convertible,at,2012,Mobil ini luas dan nyaman untuk perjalanan jauh.,751700000,19
636,honda,fit,Van,at,2003,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,751700000,97
637,honda,fit,Coupe,at,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,751700000,18
638,honda,fit,Sedan,at,2004,Mobil ini modern dan futuristik dengan teknologi terbaru.,751700000,25
639,honda,fit,Coupe,at,2003,Mobil ini modern dan futuristik dengan teknologi terbaru.,751700000,62
640,honda,fit,Van,at,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,751700000,21
641,honda,fit,SUV,at,2007,Mobil ini luas dan nyaman untuk perjalanan jauh.,751700000,66
642,honda,fit,MPV,at,2007,Mobil ini elegan dan mewah dengan desain yang menawan.,751700000,68
643,honda,fit,Pickup,at,2003,Mobil ini luas dan nyaman untuk perjalanan jauh.,751700000,73
644,honda,fit,Crossover,at,2004,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,751700000,87
645,honda,fit,Hatchback,at,2004,Mobil ini hemat bahan bakar dan ramah lingkungan.,751700000,55
646,honda,fit,Hatchback,at,2006,Mobil ini andal dan aman dengan fitur canggih.,751700000,17
647,honda,fit,Sedan,at,2004,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,751700000,19
648,honda,fit,Van,at,2002,Mobil ini hemat bahan bakar dan ramah lingkungan.,751700000,44
649,honda,fit,MPV,at,2007,Mobil ini tangguh dan handal untuk segala medan.,751700000,36
650,honda,fit,Convertible,at,2003,Mobil ini tangguh dan handal untuk segala medan.,751700000,82
651,toyota,mark x,Hatchback,at,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,753600000,46
652,toyota,brevis,Pickup,at,2003,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,754500000,54
653,toyota,ractis,Wagon,at,2005,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,754500000,83
654,toyota,ractis,Van,at,2006,Mobil ini luas dan nyaman untuk perjalanan jauh.,754500000,55
655,toyota,raum,Coupe,at,2007,Mobil ini kompak dan lincah dengan manuver yang mudah.,759300000,73
656,honda,fit,Hatchback,at,2009,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,760200000,51
657,nissan,tiida,Pickup,at,2008,Mobil ini elegan dan mewah dengan desain yang menawan.,761200000,14
658,suzuki,mr wagon,Wagon,at,2006,Mobil ini hemat bahan bakar dan ramah lingkungan.,761200000,47
659,honda,fit,Convertible,at,2005,Mobil ini andal dan aman dengan fitur canggih.,761200000,40
660,honda,fit,Coupe,at,2005,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,761200000,19
661,toyota,vitz,Wagon,at,2006,Mobil ini elegan dan mewah dengan desain yang menawan.,761200000,5
662,toyota,ractis,SUV,at,2006,Mobil ini kompak dan lincah dengan manuver yang mudah.,761200000,83
663,bmw,mini,Crossover,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,761200000,6
664,toyota,brevis,Minivan,at,2004,Mobil ini andal dan aman dengan fitur canggih.,761200000,26
665,mazda,axela sport,Wagon,at,2005,Mobil ini andal dan aman dengan fitur canggih.,761200000,4
666,suzuki,swift,Minivan,at,2010,Mobil ini luas dan nyaman untuk perjalanan jauh.,761200000,42
667,suzuki,swift,SUV,at,2010,Mobil ini hemat bahan bakar dan ramah lingkungan.,761200000,60
668,toyota,vitz,MPV,at,2009,Mobil ini hemat bahan bakar dan ramah lingkungan.,761200000,49
669,toyota,alphard v,Van,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,761200000,4
670,toyota,alphard,Hatchback,at,2003,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,761200000,90
671,toyota,raum,Minivan,at,2003,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,761200000,48
672,honda,fit,Pickup,at,2007,Mobil ini kompak dan lincah dengan manuver yang mudah.,761200000,64
673,subaru,pleo,SUV,at,2013,Mobil ini elegan dan mewah dengan desain yang menawan.,761200000,14
674,toyota,raum,Van,at,2009,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,761200000,15
675,suzuki,swift,Hatchback,mt,2003,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,761200000,51
676,toyota,noah,Crossover,at,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,761200000,14
677,daihatsu,move,Van,at,2013,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,761200000,65
678,daihatsu,mira,Van,at,2013,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,761200000,20
679,subaru,pleo,SUV,at,2013,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,761200000,14
680,honda,life,Van,at,2013,Mobil ini luas dan nyaman untuk perjalanan jauh.,761200000,34
681,mazda,demio,Crossover,at,2005,Mobil ini hemat bahan bakar dan ramah lingkungan.,761200000,15
682,mazda,tribute,Pickup,at,2005,Mobil ini andal dan aman dengan fitur canggih.,761200000,47
683,mitsubishi,minicab van,SUV,at,2013,Mobil ini modern dan futuristik dengan teknologi terbaru.,761200000,50
684,toyota,passo,Hatchback,at,2005,Mobil ini elegan dan mewah dengan desain yang menawan.,761200000,78
685,honda,edix,SUV,at,2005,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,761200000,80
686,mazda,demio,Convertible,at,2006,Mobil ini luas dan nyaman untuk perjalanan jauh.,761200000,66
687,toyota,sienta,Pickup,at,2005,Mobil ini andal dan aman dengan fitur canggih.,761200000,63
688,mitsubishi,ek wagon,Coupe,at,2013,Mobil ini elegan dan mewah dengan desain yang menawan.,761200000,41
689,subaru,pleo,Wagon,at,2013,Mobil ini hemat bahan bakar dan ramah lingkungan.,761200000,71
690,nissan,nv100clipper,Hatchback,at,2013,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,761200000,31
691,mazda,demio,Pickup,at,2005,Mobil ini hemat bahan bakar dan ramah lingkungan.,761200000,50
692,mitsubishi,pajero io,Minivan,at,2003,Mobil ini andal dan aman dengan fitur canggih.,761200000,1
693,honda,fit,Hatchback,at,2006,Mobil ini kompak dan lincah dengan manuver yang mudah.,761200000,35
694,suzuki,alto,Crossover,at,2013,Mobil ini tangguh dan handal untuk segala medan.,761200000,57
695,nissan,ad van,Coupe,at,2014,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,761200000,66
696,toyota,voxy,Pickup,at,2004,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,761200000,4
697,mitsubishi,minicab truck,Pickup,mt,1999,Mobil ini elegan dan mewah dengan desain yang menawan.,761200000,96
698,toyota,vitz,SUV,at,2007,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,764000000,34
699,toyota,ractis,MPV,at,2007,Mobil ini kompak dan lincah dengan manuver yang mudah.,768800000,88
700,mazda,demio,Sedan,at,2006,Mobil ini kompak dan lincah dengan manuver yang mudah.,770700000,90
701,toyota,wish,MPV,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,772600000,84
702,toyota,raum,SUV,at,2004,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,780200000,51
703,volkswagen,golf,Convertible,at,2005,Mobil ini elegan dan mewah dengan desain yang menawan.,780200000,13
704,toyota,vitz,Sedan,at,2007,Mobil ini luas dan nyaman untuk perjalanan jauh.,780200000,9
705,mazda,verisa,MPV,at,2004,Mobil ini elegan dan mewah dengan desain yang menawan.,780200000,72
706,toyota,vitz,Coupe,at,2007,Mobil ini tangguh dan handal untuk segala medan.,781200000,4
707,honda,fit,Wagon,at,2009,Mobil ini tangguh dan handal untuk segala medan.,781200000,25
708,toyota,vitz,Wagon,at,2009,Mobil ini hemat bahan bakar dan ramah lingkungan.,781200000,97
709,toyota,ractis,Convertible,at,2010,Mobil ini modern dan futuristik dengan teknologi terbaru.,781200000,5
710,honda,accord,Minivan,at,2005,Mobil ini elegan dan mewah dengan desain yang menawan.,781200000,14
711,toyota,vitz,Convertible,at,2009,Mobil ini tangguh dan handal untuk segala medan.,781200000,49
712,toyota,passo,Minivan,at,2007,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,781200000,77
713,toyota,passo,Pickup,at,2008,Mobil ini modern dan futuristik dengan teknologi terbaru.,781200000,13
714,mazda,demio,Van,at,2006,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,781200000,53
715,toyota,ist,Convertible,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,784000000,51
716,mazda,demio,Pickup,at,2007,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,785000000,5
717,nissan,march,Van,at,2012,Mobil ini kompak dan lincah dengan manuver yang mudah.,789700000,12
718,toyota,brevis,MPV,at,2001,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,790700000,42
719,suzuki,swift,Minivan,at,2007,Mobil ini hemat bahan bakar dan ramah lingkungan.,790700000,65
720,toyota,raum,Minivan,at,2004,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,790700000,86
721,toyota,raum,Van,at,2006,Mobil ini kompak dan lincah dengan manuver yang mudah.,790700000,93
722,toyota,noah,Van,at,2003,Mobil ini modern dan futuristik dengan teknologi terbaru.,794500000,50
723,nissan,note,Van,at,2011,Mobil ini kompak dan lincah dengan manuver yang mudah.,799200000,64
724,subaru,legacy b4,Sedan,at,2007,Mobil ini kompak dan lincah dengan manuver yang mudah.,799200000,34
725,toyota,raum,Hatchback,at,2009,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,799200000,39
726,toyota,mark x,Sedan,at,2005,Mobil ini modern dan futuristik dengan teknologi terbaru.,799200000,66
727,toyota,ractis,Wagon,at,2007,Mobil ini kompak dan lincah dengan manuver yang mudah.,799200000,40
728,toyota,ipsum,MPV,at,1997,Mobil ini elegan dan mewah dengan desain yang menawan.,799200000,72
729,suzuki,sx4,MPV,at,2007,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,799200000,56
730,honda,fit,MPV,mt,2005,Mobil ini andal dan aman dengan fitur canggih.,799200000,56
731,nissan,note,Crossover,at,2010,Mobil ini kompak dan lincah dengan manuver yang mudah.,799200000,17
732,volkswagen,golf,Wagon,at,2007,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,799200000,98
733,nissan,x-trail,Minivan,at,2005,Mobil ini modern dan futuristik dengan teknologi terbaru.,799200000,75
734,toyota,passo,Minivan,at,2006,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,799200000,17
735,volkswagen,polo,Hatchback,at,2009,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,799200000,60
736,honda,edix,Minivan,at,2004,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,799200000,8
737,volkswagen,polo,Minivan,at,2008,Mobil ini luas dan nyaman untuk perjalanan jauh.,799200000,99
738,toyota,passo,Crossover,at,2004,Mobil ini luas dan nyaman untuk perjalanan jauh.,799200000,45
739,subaru,legacy,Sedan,at,2004,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,799200000,42
740,mazda,tribute,Crossover,at,2004,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,799200000,73
741,suzuki,carry truck,Wagon,mt,1990,Mobil ini andal dan aman dengan fitur canggih.,799200000,39
742,nissan,vanette van,Hatchback,mt,2010,Mobil ini kompak dan lincah dengan manuver yang mudah.,799200000,49
743,honda,cr-v,Crossover,at,2002,Mobil ini luas dan nyaman untuk perjalanan jauh.,799200000,44
744,mitsubishi,pajero io,Pickup,at,2001,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,799200000,30
745,toyota,vitz,SUV,at,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,799200000,96
746,bmw,mini,Minivan,at,2003,Mobil ini tangguh dan handal untuk segala medan.,799200000,28
747,toyota,mark x,Minivan,at,2005,Mobil ini elegan dan mewah dengan desain yang menawan.,800200000,74
748,nissan,tiida,Crossover,at,2010,Mobil ini hemat bahan bakar dan ramah lingkungan.,804000000,12
749,honda,stream,Sedan,at,2006,Mobil ini elegan dan mewah dengan desain yang menawan.,806900000,48
750,nissan,vanette truck,Crossover,mt,1996,Mobil ini elegan dan mewah dengan desain yang menawan.,807800000,39
751,mazda,bongo truck,Sedan,mt,1991,Mobil ini luas dan nyaman untuk perjalanan jauh.,808800000,51
752,toyota,alphard,Pickup,at,2002,Mobil ini tangguh dan handal untuk segala medan.,808800000,89
753,toyota,alphard v,Crossover,at,2002,Mobil ini hemat bahan bakar dan ramah lingkungan.,808800000,2
754,toyota,alphard g,Coupe,at,2002,Mobil ini hemat bahan bakar dan ramah lingkungan.,808800000,20
755,toyota,vitz,Wagon,cvt,2009,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,808800000,81
756,toyota,noah,Minivan,at,2003,Mobil ini andal dan aman dengan fitur canggih.,808800000,14
757,toyota,aristo,Convertible,at,1999,Mobil ini elegan dan mewah dengan desain yang menawan.,808800000,65
758,toyota,fun cargo,Hatchback,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,808800000,2
759,toyota,wish,MPV,at,2003,Mobil ini elegan dan mewah dengan desain yang menawan.,808800000,5
760,toyota,vitz,Minivan,at,2006,Mobil ini luas dan nyaman untuk perjalanan jauh.,808800000,88
761,toyota,raum,Wagon,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,808800000,45
762,toyota,sienta,Coupe,at,2007,Mobil ini elegan dan mewah dengan desain yang menawan.,808800000,42
763,suzuki,alto,Coupe,at,2013,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,808800000,61
764,toyota,wish,Crossover,at,2005,Mobil ini hemat bahan bakar dan ramah lingkungan.,808800000,54
765,toyota,wish,SUV,at,2007,Mobil ini hemat bahan bakar dan ramah lingkungan.,808800000,63
766,toyota,ractis,SUV,cvt,2009,Mobil ini luas dan nyaman untuk perjalanan jauh.,808800000,36
767,toyota,wish,Pickup,at,2005,Mobil ini modern dan futuristik dengan teknologi terbaru.,808800000,91
768,toyota,wish,MPV,at,2003,Mobil ini kompak dan lincah dengan manuver yang mudah.,808800000,59
769,toyota,fun cargo,Wagon,at,2003,Mobil ini andal dan aman dengan fitur canggih.,808800000,73
770,toyota,wish,Convertible,at,2006,Mobil ini hemat bahan bakar dan ramah lingkungan.,808800000,83
771,toyota,wish,MPV,at,2005,Mobil ini modern dan futuristik dengan teknologi terbaru.,808800000,78
772,toyota,vitz,Sedan,cvt,2007,Mobil ini hemat bahan bakar dan ramah lingkungan.,808800000,33
773,toyota,noah,Wagon,at,2003,Mobil ini elegan dan mewah dengan desain yang menawan.,808800000,4
774,toyota,noah,Hatchback,cvt,2005,Mobil ini modern dan futuristik dengan teknologi terbaru.,808800000,45
775,toyota,wish,Wagon,at,2003,Mobil ini modern dan futuristik dengan teknologi terbaru.,808800000,70
776,toyota,noah,MPV,cvt,2004,Mobil ini tangguh dan handal untuk segala medan.,808800000,58
777,toyota,sienta,Van,cvt,2004,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,808800000,42
778,toyota,vitz,Convertible,cvt,2006,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,808800000,4
779,toyota,vitz,Van,cvt,2005,Mobil ini kompak dan lincah dengan manuver yang mudah.,808800000,38
780,toyota,fun cargo,Coupe,at,2001,Mobil ini modern dan futuristik dengan teknologi terbaru.,808800000,67
781,toyota,wish,Sedan,at,2005,Mobil ini tangguh dan handal untuk segala medan.,808800000,13
782,toyota,vitz,Convertible,cvt,2007,Mobil ini hemat bahan bakar dan ramah lingkungan.,808800000,80
783,toyota,wish,MPV,at,2005,Mobil ini andal dan aman dengan fitur canggih.,808800000,96
784,toyota,vitz,Wagon,cvt,2005,Mobil ini andal dan aman dengan fitur canggih.,808800000,39
785,toyota,wish,Hatchback,at,2003,Mobil ini hemat bahan bakar dan ramah lingkungan.,808800000,73
786,toyota,vitz,MPV,cvt,2005,Mobil ini modern dan futuristik dengan teknologi terbaru.,808800000,94
787,toyota,ractis,MPV,cvt,2009,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,808800000,13
788,toyota,wish,SUV,at,2007,Mobil ini luas dan nyaman untuk perjalanan jauh.,808800000,19
789,toyota,wish,Crossover,at,2003,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,808800000,65
790,toyota,vitz,Van,cvt,2010,Mobil ini bersih dan ramah lingkungan dengan sistem hybrid atau listrik.,808800000,8
791,toyota,wish,Wagon,at,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,808800000,3
792,honda,fit,Minivan,at,2005,Mobil ini hemat bahan bakar dan ramah lingkungan.,808800000,1
793,honda,fit,Van,at,2005,Mobil ini tangguh dan handal untuk segala medan.,808800000,13
794,honda,fit,Convertible,at,2001,Mobil ini elegan dan mewah dengan desain yang menawan.,808800000,32
795,toyota,raum,Sedan,at,2003,Mobil ini modern dan futuristik dengan teknologi terbaru.,808800000,65
796,toyota,sienta,MPV,at,2006,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,808800000,73
797,suzuki,swift,Coupe,at,2004,Mobil ini luas dan nyaman untuk perjalanan jauh.,808800000,93
798,suzuki,swift,Wagon,at,2002,Mobil ini andal dan aman dengan fitur canggih.,808800000,12
799,toyota,platz,Wagon,at,2003,Mobil ini luas dan nyaman untuk perjalanan jauh.,808800000,7
800,toyota,vitz,MPV,at,2004,Mobil ini kompak dan lincah dengan manuver yang mudah.,808800000,23
801,toyota,wish,Coupe,at,2007,Mobil ini tangguh dan handal untuk segala medan.,808800000,65
802,toyota,ractis,Convertible,cvt,2005,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,808800000,22
803,toyota,noah,SUV,at,2006,Mobil ini andal dan aman dengan fitur canggih.,808800000,29
804,mazda,demio,Coupe,at,2011,Mobil ini kompak dan lincah dengan manuver yang mudah.,808800000,18
805,nissan,vanette van,Crossover,at,2005,Mobil ini sporty dan bergaya dengan mesin yang bertenaga.,808800000,15
806,toyota,sienta,Sedan,cvt,2007,Mobil ini andal dan aman dengan fitur canggih.,808800000,97
807,toyota,vitz,Wagon,cvt,2005,Mobil ini modern dan futuristik dengan teknologi terbaru.,808800000,81
808,mazda,demio,SUV,at,2011,Mobil ini elegan dan mewah dengan desain yang menawan.,808800000,35
809,nissan,lafesta,Minivan,at,2011,Mobil ini modern dan futuristik dengan teknologi terbaru.,808800000,40
810,nissan,cube,Crossover,at,2013,Mobil ini elegan dan mewah dengan desain yang menawan.,808800000,52
811,mitsubishi,minicab van,Pickup,at,2013,Mobil ini kompak dan lincah dengan manuver yang mudah.,808800000,60
812,mazda,demio,Pickup,at,2009,Mobil ini modern dan futuristik dengan teknologi terbaru.,808800000,83
813,honda,fit,Minivan,at,2007,Mobil ini modern dan futuristik dengan teknologi terbaru.,808800000,88
814,suzuki,palette,MPV,at,2013,Mobil ini andal dan aman dengan fitur canggih.,808800000,39
815,honda,fit,Sedan,at,2008,Mobil ini tangguh dan handal untuk segala medan.,808800000,35
816,mitsubishi,delica d2,Wagon,at,2013,Mobil ini tangguh dan handal untuk segala medan.,808800000,11
817,suzuki,swift,MPV,at,2010,Mobil ini terjangkau dan praktis untuk penggunaan sehari-hari.,808800000,21
818,suzuki,swift,Pickup,at,2010,Mobil ini tangguh dan handal untuk segala medan.,808800000,32
819,isuzu,wizard,Coupe,at,1997,Mobil ini modern dan futuristik dengan teknologi terbaru.,808800000,36
